"CITY","COUNTRY","Browser","Operating_System","Country_Code","Date"
"LEEDS","United Kingdom","IE 9.0","Windows7","GB","Jun 30, 2011 2:28 PM"
"Ipswich","United Kingdom","--","--","GB","Mar 14, 2011 1:39 PM"
"London","United Kingdom","--","--","GB","Mar 15, 2011 10:46 AM"
"London","United Kingdom","--","--","GB","Mar 15, 2011 10:47 AM"
"Cambridge","United Kingdom","--","--","GB","Oct 7, 2011 11:47 AM"
"Cambridge","United Kingdom","--","--","GB","Oct 7, 2011 11:47 AM"
"Cambridge","United Kingdom","--","--","GB","Oct 7, 2011 11:47 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:47 AM"
,"United Kingdom","--","--","GB","Oct 7, 2011 11:47 AM"
"Cambridge","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"Cambridge","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"Cambridge","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"Cardiff","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"London","United Kingdom","--","--","GB","Oct 7, 2011 11:48 AM"
"Beaumaris","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"Cambridge","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"Cambridge","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"Cambridge","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"Cambridge","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"Cambridge","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"Cambridge","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"London","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"London","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"London","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"London","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"London","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"London","United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
,"United Kingdom","--","--","GB","Sep 6, 2011 9:38 AM"
"Liverpool","United Kingdom","Chrome 12.0","Windows7","GB","Jul 26, 2011 3:15 PM"
,"United Kingdom","Chrome 15.0","MacOs","GB","Dec 8, 2011 7:16 PM"
,"United Kingdom","Chrome 16.0","WinXP","GB","Feb 10, 2012 9:09 PM"
,"United Kingdom","IE 8.0","Windows7","GB","Feb 23, 2012 11:09 AM"
,"United Kingdom","Chrome 9.0","MacOs","GB","Feb 27, 2011 2:36 PM"
,"United Kingdom","IE 9.0","Windows7","GB","Feb 27, 2012 5:44 PM"
,"United Kingdom","Safari 5.0.5","MacOs","GB","Feb 27, 2012 6:10 PM"
,"United Kingdom","Chrome 17.0","Windows7","GB","Feb 27, 2012 9:06 PM"
"Leicester","United Kingdom","--","--","GB","Feb 28, 2011 2:25 PM"
"London","United Kingdom","--","--","GB","Feb 28, 2011 2:25 PM"
"London","United Kingdom","--","--","GB","Feb 28, 2011 2:25 PM"
,"United Kingdom","IE 8.0","WinVista","GB","Feb 28, 2012 10:41 AM"
,"United Kingdom","Safari 5.0.5","MacOs","GB","Feb 28, 2012 2:24 PM"
,"United Kingdom","Safari 5.1.2","MacOs","GB","Feb 28, 2012 2:53 PM"
,"United Kingdom","FireFox 4.0","WinXP","GB","Feb 3, 2012 10:46 AM"
,"United Kingdom","Safari 5.1.2","MacOs","GB","Feb 6, 2012 10:42 AM"
,"United Kingdom","Netscape 5.0","MacOs","GB","Feb 6, 2012 2:06 AM"
,"United Kingdom","Safari 5.0.6","MacOs","GB","Feb 8, 2012 3:11 PM"
,"United Kingdom","Safari 5.0.2","MacOs","GB","Feb 9, 2012 3:47 PM"
,"United Kingdom","Chrome 16.0","MacOs","GB","Feb 9, 2012 8:47 AM"
,"United Kingdom","Chrome 10.0","WinXP","GB","Jan 13, 2012 6:04 PM"
,"United Kingdom","Chrome 10.0","WinXP","GB","Jan 13, 2012 6:10 PM"
,"United Kingdom","Safari 5.0.6","MacOs","GB","Jan 16, 2012 2:06 PM"
,"United Kingdom","IE 8.0","WinVista","GB","Jan 23, 2012 10:09 AM"
,"United Kingdom","IE 8.0","WinXP","GB","Jan 24, 2012 12:47 PM"
,"United Kingdom","IE 8.0","WinVista","GB","Jan 30, 2012 10:58 AM"
,"United Kingdom","FireFox 3.0","WinVista","GB","Jan 30, 2012 9:05 AM"
,"United Kingdom","FireFox 3.6","MacOs","GB","Jan 31, 2012 2:25 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Jan 31, 2012 6:37 PM"
,"United Kingdom","IE 9.0","WinVista","GB","Jul 11, 2011 12:54 PM"
,"United Kingdom","Safari 5.0.2","MacOs","GB","Jul 18, 2011 8:02 PM"
,"United Kingdom","IE 8.0","Windows7","GB","Jul 19, 2011 9:57 AM"
,"United Kingdom","IE 8.0","WinXP","GB","Jul 21, 2011 5:32 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Jul 22, 2011 3:06 PM"
,"United Kingdom","FireFox 5.0","WinVista","GB","Jul 25, 2011 10:27 PM"
,"United Kingdom","FireFox 5.0","Windows7","GB","Jul 25, 2011 10:49 PM"
,"United Kingdom","Netscape 5.0","MacOs","GB","Jul 25, 2011 6:15 PM"
,"United Kingdom","Netscape 5.0","MacOs","GB","Jul 25, 2011 7:53 PM"
,"United Kingdom","FireFox 5.0","MacOs","GB","Jul 28, 2011 10:03 PM"
,"United Kingdom","IE 8.0","WinVista","GB","Jul 28, 2011 4:27 PM"
,"United Kingdom","FireFox 5.0","Windows7","GB","Jul 29, 2011 8:41 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Jul 4, 2011 3:21 PM"
,"United Kingdom","Chrome 12.0","MacOs","GB","Jul 5, 2011 12:23 PM"
,"United Kingdom","FireFox 4.0","WinXP","GB","Jun 1, 2011 10:54 AM"
,"United Kingdom","FireFox 4.0","MacOs","GB","Jun 1, 2011 8:02 PM"
,"United Kingdom","IE 7.0","WinXP","GB","Jun 1, 2011 8:20 AM"
,"United Kingdom","IE 9.0","Windows7","GB","Jun 2, 2011 12:24 PM"
,"United Kingdom","Safari 5.0.2","MacOs","GB","Jun 23, 2011 11:40 AM"
,"United Kingdom","IE 8.0","Windows7","GB","Jun 23, 2011 6:12 PM"
,"United Kingdom","Safari 5.0","MacOs","GB","Jun 29, 2011 7:04 PM"
,"United Kingdom","FireFox 4.0","WinXP","GB","Jun 7, 2011 3:10 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Mar 10, 2011 4:28 PM"
,"United Kingdom","Safari 5.0.3","MacOs","GB","Mar 11, 2011 4:07 PM"
,"United Kingdom","IE 8.0","Windows7","GB","Mar 12, 2011 10:02 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Mar 12, 2011 2:15 PM"
,"United Kingdom","Chrome 10.0","WinVista","GB","Mar 12, 2011 9:40 PM"
,"United Kingdom","FireFox 3.6","WinVista","GB","Mar 16, 2011 11:14 AM"
,"United Kingdom","FireFox 3.6","WinVista","GB","Mar 16, 2011 11:32 AM"
,"United Kingdom","IE 9.0","Windows7","GB","Mar 16, 2012 12:40 PM"
,"United Kingdom","Chrome 10.0","Windows7","GB","Mar 17, 2011 3:09 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Mar 18, 2011 11:08 AM"
,"United Kingdom","Safari 4.0","Linux","GB","Mar 18, 2011 2:08 PM"
,"United Kingdom","Safari 5.0.4","MacOs","GB","Mar 18, 2011 7:07 PM"
,"United Kingdom","FireFox 3.6","WinXP","GB","Mar 19, 2011 11:07 PM"
,"United Kingdom","Safari 4.0.5","MacOs","GB","Mar 20, 2011 8:41 AM"
,"United Kingdom","Safari 5.0.4","MacOs","GB","Mar 20, 2011 9:44 PM"
,"United Kingdom","FireFox 11.0","MacOs","GB","Mar 24, 2012 10:16 AM"
,"United Kingdom","Chrome 10.0","WinXP","GB","Mar 25, 2011 4:13 PM"
,"United Kingdom","Chrome 10.0","Windows7","GB","Mar 27, 2011 1:48 PM"
,"United Kingdom","Chrome 10.0","Windows7","GB","Mar 27, 2011 3:32 AM"
,"United Kingdom","Safari 5.0.4","MacOs","GB","Mar 27, 2011 6:52 PM"
,"United Kingdom","IE 7.0","WinXP","GB","Mar 28, 2011 5:09 PM"
,"United Kingdom","FireFox 3.6","MacOs","GB","Mar 3, 2011 1:22 PM"
,"United Kingdom","Safari 5.0.2","MacOs","GB","Mar 30, 2011 11:43 PM"
,"United Kingdom","Safari 5.0.1","MacOs","GB","Mar 30, 2011 3:21 PM"
,"United Kingdom","Safari 7.0.0.585","???","GB","Mar 31, 2012 9:06 AM"
,"United Kingdom","IE 7.0","WinXP","GB","Mar 5, 2011 2:12 PM"
,"United Kingdom","IE 8.0","Windows7","GB","Mar 5, 2012 5:47 PM"
,"United Kingdom","IE 9.0","Windows7","GB","Mar 6, 2012 11:00 PM"
,"United Kingdom","Chrome 17.0","Windows7","GB","Mar 9, 2012 8:02 PM"
,"United Kingdom","Chrome 11.0","WinXP","GB","May 10, 2011 6:55 PM"
,"United Kingdom","Chrome 11.0","Windows7","GB","May 10, 2011 8:14 PM"
,"United Kingdom","Safari 5.0.5","MacOs","GB","May 10, 2012 12:33 AM"
,"United Kingdom","IE 9.0","WinVista","GB","May 14, 2012 4:34 PM"
,"United Kingdom","Chrome 18.0","WinVista","GB","May 15, 2012 8:23 PM"
,"United Kingdom","FireFox 4.0","Windows7","GB","May 18, 2011 3:25 PM"
,"United Kingdom","FireFox 4.0","Windows7","GB","May 18, 2011 9:55 AM"
,"United Kingdom","FireFox 12.0","Windows7","GB","May 18, 2012 11:24 PM"
,"United Kingdom","Chrome 19.0","WinVista","GB","May 19, 2012 10:40 AM"
,"United Kingdom","IE 8.0","Windows7","GB","May 2, 2011 3:12 PM"
,"United Kingdom","IE 9.0","Windows7","GB","May 2, 2012 1:20 PM"
,"United Kingdom","Safari 5.0.3","MacOs","GB","May 22, 2011 10:40 AM"
,"United Kingdom","Safari 5.0.2","MacOs","GB","May 22, 2011 11:08 AM"
,"United Kingdom","Safari 5.0.4","MacOs","GB","May 22, 2011 12:29 PM"
,"United Kingdom","FireFox 3.6","WinXP","GB","May 23, 2011 3:12 PM"
,"United Kingdom","IE 8.0","WinXP","GB","May 25, 2011 9:41 AM"
,"United Kingdom","FireFox 3.5","MacOs","GB","May 26, 2011 4:12 PM"
,"United Kingdom","IE 7.0","WinXP","GB","May 26, 2011 9:47 AM"
,"United Kingdom","IE 7.0","WinXP","GB","May 27, 2011 9:04 AM"
,"United Kingdom","Chrome 11.0","WinVista","GB","May 29, 2011 9:54 PM"
,"United Kingdom","Safari 5.0.5","MacOs","GB","May 31, 2011 12:42 PM"
,"United Kingdom","IE 7.0","WinVista","GB","May 4, 2012 10:35 AM"
,"United Kingdom","IE 8.0","WinXP","GB","May 5, 2011 2:47 PM"
,"United Kingdom","IE 8.0","WinXP","GB","May 6, 2011 8:27 PM"
,"United Kingdom","Safari 5.0.2","MacOs","GB","May 7, 2011 1:31 PM"
,"United Kingdom","FireFox 3.6","MacOs","GB","May 8, 2011 11:52 AM"
,"United Kingdom","Safari 4.0.4","MacOs","GB","May 9, 2011 11:57 PM"
,"United Kingdom","FireFox 12.0","Windows7","GB","May 9, 2012 2:01 PM"
,"United Kingdom","Chrome 15.0","Windows7","GB","Nov 13, 2011 5:51 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Nov 17, 2011 2:32 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Nov 17, 2011 2:32 PM"
,"United Kingdom","Netscape 5.0","MacOs","GB","Nov 2, 2011 7:23 PM"
,"United Kingdom","IE 8.0","Windows7","GB","Nov 23, 2011 4:37 PM"
,"United Kingdom","FireFox 8.0","WinXP","GB","Nov 29, 2011 1:48 PM"
"Oxford","United Kingdom","IE 8.0","WinXP","GB","Nov 29, 2011 12:32 PM"
,"United Kingdom","Chrome 14.0","MacOs","GB","Oct 12, 2011 10:08 PM"
,"United Kingdom","Safari 4.1.3","MacOs","GB","Oct 17, 2011 2:44 PM"
,"United Kingdom","FireFox 6.0","Windows7","GB","Oct 21, 2011 10:36 PM"
,"United Kingdom","Chrome 14.0","WinVista","GB","Oct 22, 2011 11:23 AM"
,"United Kingdom","Safari 5.1","MacOs","GB","Oct 3, 2011 2:25 PM"
,"United Kingdom","Safari 5.0.6","MacOs","GB","Oct 30, 2011 4:31 PM"
,"United Kingdom","FireFox 7.0","Windows7","GB","Oct 30, 2011 6:56 PM"
,"United Kingdom","Chrome 14.0","Windows7","GB","Oct 5, 2011 2:50 PM"
,"United Kingdom","FireFox 3.6","Linux","GB","Oct 5, 2011 5:05 PM"
,"United Kingdom","Chrome 14.0","WinXP","GB","Oct 6, 2011 10:58 AM"
,"United Kingdom","IE 8.0","Windows7","GB","Sep 1, 2011 4:35 PM"
,"United Kingdom","FireFox 6.0","WinXP","GB","Sep 10, 2011 11:46 AM"
,"United Kingdom","FireFox 6.0","WinVista","GB","Sep 10, 2011 2:23 PM"
,"United Kingdom","IE 9.0","Windows7","GB","Sep 10, 2011 4:22 PM"
,"United Kingdom","Netscape 5.0","MacOs","GB","Sep 10, 2011 8:22 AM"
,"United Kingdom","Safari 5.1","MacOs","GB","Sep 11, 2011 11:20 PM"
,"United Kingdom","IE 9.0","WinVista","GB","Sep 11, 2011 4:57 PM"
,"United Kingdom","FireFox 6.0","Windows7","GB","Sep 11, 2011 7:06 PM"
,"United Kingdom","Safari 5.0.2","MacOs","GB","Sep 14, 2011 6:38 AM"
,"United Kingdom","Netscape 5.0","MacOs","GB","Sep 17, 2011 9:02 AM"
,"United Kingdom","Chrome 14.0","WinXP","GB","Sep 18, 2011 2:26 PM"
,"United Kingdom","FireFox 3.6","MacOs","GB","Sep 21, 2011 3:30 PM"
,"United Kingdom","Safari 4.0","Linux","GB","Sep 27, 2011 1:09 AM"
,"United Kingdom","Chrome 14.0","Windows7","GB","Sep 27, 2011 5:20 PM"
,"United Kingdom","FireFox 6.0","WinXP","GB","Sep 28, 2011 5:05 PM"
,"United Kingdom","FireFox 6.0","MacOs","GB","Sep 30, 2011 12:44 PM"
,"United Kingdom","FireFox 3.5","MacOs","GB","Sep 4, 2011 1:32 AM"
,"United Kingdom","IE 8.0","WinXP","GB","Sep 4, 2011 10:17 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Sep 6, 2011 3:36 PM"
,"United Kingdom","IE 9.0","Windows7","GB","Sep 6, 2011 5:18 PM"
,"United Kingdom","Safari 4.1.3","MacOs","GB","Sep 7, 2011 3:29 PM"
,"United Kingdom","Safari 5.1","MacOs","GB","Sep 7, 2011 7:41 PM"
,"United Kingdom","Safari 4.1.3","MacOs","GB","Sep 8, 2011 1:44 AM"
,"United Kingdom","FireFox 6.0","WinVista","GB","Sep 8, 2011 4:12 PM"
,"United Kingdom","Safari 5.0.5","MacOs","GB","Sep 8, 2011 6:03 PM"
,"United Kingdom","IE 7.0","WinXP","GB","Sep 9, 2011 1:29 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Sep 9, 2011 10:03 AM"
,"United Kingdom","Chrome 13.0","Windows7","GB","Sep 9, 2011 12:15 PM"
,"United Kingdom","IE 8.0","Windows7","GB","Sep 9, 2011 2:28 PM"
,"United Kingdom","IE 7.0","Windows7","GB","Sep 9, 2011 2:43 PM"
,"United Kingdom","FireFox 6.0","MacOs","GB","Sep 9, 2011 2:54 PM"
,"United Kingdom","IE 8.0","WinXP","GB","Sep 9, 2011 3:43 PM"
,"United Kingdom","IE 7.0","WinVista","GB","Sep 9, 2011 3:57 PM"
,"United Kingdom","Safari 5.1","MacOs","GB","Sep 9, 2011 6:33 PM"
,"United Kingdom","IE 9.0","Windows7","GB","Sep 9, 2011 7:19 PM"
,"Ireland","FireFox 6.0","MacOs","IE","Aug 27, 2011 7:58 PM"
,"Ireland","IE 7.0","WinVista","IE","May 12, 2011 10:24 PM"
,"Italy","FireFox 3.6","Windows7","IT","Mar 11, 2012 12:44 AM"
,"Norway","IE 8.0","Windows7","NO","Mar 18, 2011 12:33 PM"
,"New Zealand","Chrome 12.0","Windows7","NZ","Jul 7, 2011 4:52 AM"
,"New Zealand","FireFox 4.0","WinXP","NZ","Jun 13, 2011 2:22 AM"
,"Peru","Safari 5.0.5","MacOs","PE","Sep 24, 2011 4:20 AM"
,"Singapore","Safari 5.0.3","MacOs","SG","Apr 16, 2011 3:44 AM"
,"Singapore","Chrome 18.0","MacOs","SG","Apr 17, 2012 12:22 PM"
,"Singapore","IE 8.0","WinXP","SG","Mar 30, 2011 12:04 PM"
,"Thailand","FireFox 4.0","WinXP","TH","Aug 13, 2011 11:13 AM"
"New York","United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
,"United States of America","--","--","US","Sep 6, 2011 9:39 AM"
"San Francisco","United States of America","--","--","US","Feb 28, 2011 2:25 PM"
"San Franciso","United States of America","--","--","US","Feb 28, 2011 2:25 PM"
"Smyrna","United States of America","--","--","US","Feb 28, 2011 2:25 PM"
"wilmette","United States of America","--","--","US","Feb 28, 2011 2:25 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:25 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:25 PM"
"brooklyn","United States of America","--","--","US","Feb 28, 2011 2:26 PM"
"Colchester","United States of America","--","--","US","Feb 28, 2011 2:26 PM"
"Columbus","United States of America","--","--","US","Feb 28, 2011 2:26 PM"
"Edinburgh","United States of America","--","--","US","Feb 28, 2011 2:26 PM"
"New York","United States of America","--","--","US","Feb 28, 2011 2:26 PM"
"New York","United States of America","--","--","US","Feb 28, 2011 2:26 PM"
"San Francisco","United States of America","--","--","US","Feb 28, 2011 2:26 PM"
"Santa Monica","United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","--","--","US","Feb 28, 2011 2:26 PM"
,"United States of America","Netscape 5.0","MacOs","US","Dec 1, 2011 2:14 PM"
,"United States of America","Chrome 16.0","MacOs","US","Feb 3, 2012 9:58 PM"
,"United States of America","Chrome 16.0","Windows7","US","Jan 2, 2012 5:16 AM"
,"United States of America","Safari 5.0.5","MacOs","US","Jul 4, 2011 12:49 AM"
,"United States of America","Safari 4.0.5","MacOs","US","Jun 18, 2011 7:16 AM"
,"United States of America","Chrome 15.0","Windows7","US","Nov 28, 2011 3:54 PM"
,"United States of America","FireFox 3.6","MacOs","US","Sep 13, 2011 2:09 AM"
