"url","type","date","title","contributor","wordcount","viewcount"
"http://www.lrb.co.uk/v30/n23/tim-parks/talking-corpses","book review","4 December 2008","Talking Corpses: ‘Gomorrah’","Tim Parks","3525","2643"
"http://www.lrb.co.uk/v30/n24/alison-light/lady-talky","book review","18 December 2008","Lady Talky: Lydia Lopokova","Alison Light","4306","2668"
"http://www.lrb.co.uk/v30/n24/daniel-soar/short-cuts","article","18 December 2008","Short Cuts: Books of the Year of the Year","Daniel Soar","998","1748"
"http://www.lrb.co.uk/v30/n24/patrick-cockburn/america-concedes","essay","18 December 2008","America Concedes","Patrick Cockburn","2489","4721"
"http://www.lrb.co.uk/v30/n24/peter-campbell/at-the-british-museum","exhibition review","18 December 2008","At the British Museum: Babylon","Peter Campbell","1364","5229"
"http://www.lrb.co.uk/v30/n24/tariq-ali/diary","diary","18 December 2008","Diary: Murder in the Family","Tariq Ali","1584","7048"
"http://www.lrb.co.uk/v30/n24/thomas-laqueur/among-the-graves","book review","18 December 2008","Among the Graves: Naming the Dead","Thomas Laqueur","7702","2898"
"http://www.lrb.co.uk/v31/n01/adam-shatz/short-cuts","article","1 January 2009","Short Cuts: The Greek Uprising","Adam Shatz","1216","3058"
"http://www.lrb.co.uk/v31/n01/hilary-mantel/someone-to-disturb","memoir","1 January 2009","Someone to Disturb: A Memoir","Hilary Mantel","6757","6925"
"http://www.lrb.co.uk/v31/n01/james-wolcott/caretaker-pallbearer","book review","1 January 2009","Caretaker/Pallbearer: Updike should stay at home","James Wolcott","3447","4772"
"http://www.lrb.co.uk/v31/n01/john-lanchester/is-it-art","essay","1 January 2009","Is it Art?: video games","John Lanchester","4763","27653"
"http://www.lrb.co.uk/v31/n01/michael-wood/at-the-movies","film review","1 January 2009","At the Movies","Michael Wood","1462","4169"
"http://www.lrb.co.uk/v31/n01/sara-roy/if-gaza-falls-","essay","1 January 2009","If Gaza falls …","Sara Roy","1510","11596"
"http://www.lrb.co.uk/v31/n02/colm-toibin/urning","book review","29 January 2009","Urning: The revolutionary Edward Carpenter","Colm Tóibín","4681","4829"
"http://www.lrb.co.uk/v31/n02/gaza-writers/responses-to-the-war-in-gaza","essay","29 January 2009","Responses to the War in Gaza","","9863","3596"
"http://www.lrb.co.uk/v31/n02/glen-newey/gloves-off","book review","29 January 2009","Gloves Off: Torture","Glen Newey","5154","2114"
"http://www.lrb.co.uk/v31/n02/henry-siegman/israels-lies","essay","29 January 2009","Israel’s Lies","Henry Siegman","2223","15670"
"http://www.lrb.co.uk/v31/n02/john-lanchester/short-cuts","article","29 January 2009","Short Cuts: the demise of Woolworths","John Lanchester","1120","2568"
"http://www.lrb.co.uk/v31/n02/michael-newton/babylon-with-bananas","book review","29 January 2009","Babylon with Bananas: Tarzan's best friend","Michael Newton","2312","1477"
"http://www.lrb.co.uk/v31/n02/paul-myerscough/diary","diary","29 January 2009","Diary: Confessions of a Poker Player","Paul Myerscough","4746","2386"
"http://www.lrb.co.uk/v31/n02/peter-campbell/at-the-natural-history-museum","exhibition review","29 January 2009","At the Natural History Museum: Darwin as Deity","Peter Campbell","1072","5686"
"http://www.lrb.co.uk/v31/n03/clancy-martin/diary","diary","12 February 2009","Diary: The Case of the Counterfeit Eggs","Clancy Martin","2690","4615"
"http://www.lrb.co.uk/v31/n03/jerry-fodor/where-is-my-mind","book review","12 February 2009","Where is my mind?: No, your mind isn’t in your iPhone","Jerry Fodor","3476","21059"
"http://www.lrb.co.uk/v31/n03/michael-kulikowski/bed-hopping-and-coup-plotting","book review","12 February 2009","Bed-Hopping and Coup-Plotting: Attila and the Princess","Michael Kulikowski","3208","2606"
"http://www.lrb.co.uk/v31/n03/michael-wood/at-the-movies","film review","12 February 2009","At the Movies","Michael Wood","1650","4162"
"http://www.lrb.co.uk/v31/n04/andrew-ohagan/short-cuts","article","26 February 2009","Short Cuts: the Oscars","Andrew O’Hagan","985","1310"
"http://www.lrb.co.uk/v31/n04/colin-robinson/diary","diary","26 February 2009","Diary: Publishing’s Demise","Colin Robinson","2685","6362"
"http://www.lrb.co.uk/v31/n04/david-kaiser/a-x-b-not-equal-to-b-x-a","book review","26 February 2009","A x B &ne; B x A: Paul Dirac","David Kaiser","2246","3005"
"http://www.lrb.co.uk/v31/n04/eric-hobsbawm/era-of-wonders","book review","26 February 2009","Era of Wonders: Mandarin Science","Eric Hobsbawm","2841","6437"
"http://www.lrb.co.uk/v31/n04/perry-anderson/an-entire-order-converted-into-what-it-was-intended-to-end","book review","26 February 2009","An Entire Order Converted into What It Was Intended to End: Italy’s Decline","Perry Anderson","7348","12021"
"http://www.lrb.co.uk/v31/n04/peter-campbell/in-the-turner-gallery","exhibition review","26 February 2009","In the Turner Gallery: Coleridge’s Note-Taking","Peter Campbell","988","3781"
"http://www.lrb.co.uk/v31/n05/hal-foster/crack-open-the-shells","book review","12 March 2009","Crack Open the Shells: The Situationist Moment","Hal Foster","4046","23260"
"http://www.lrb.co.uk/v31/n05/jenny-diski/short-cuts","article","12 March 2009","Short Cuts: Gail and Jade and Me","Jenny Diski","1029","2212"
"http://www.lrb.co.uk/v31/n05/michael-wood/at-the-movies","film review","12 March 2009","At the Movies","Michael Wood","1866","3463"
"http://www.lrb.co.uk/v31/n05/perry-anderson/an-invertebrate-left","essay","12 March 2009","An Invertebrate Left","Perry Anderson","9579","11915"
"http://www.lrb.co.uk/v31/n05/richard-gott/liberation-music","book review","12 March 2009","Liberation Music: In Memory of Cornelius Cardew","Richard Gott","3860","4910"
"http://www.lrb.co.uk/v31/n06/jenny-turner/the-beautiful-undead","book review","26 March 2009","The Beautiful Undead: Vegetarian Vampires","Jenny Turner","3831","9851"
"http://www.lrb.co.uk/v31/n06/jeremy-harding/short-cuts","article","26 March 2009","Short Cuts: The French Foreign Legion","Jeremy Harding","1114","4139"
"http://www.lrb.co.uk/v31/n06/john-mearsheimer/the-lobby-falters","essay","26 March 2009","The Lobby Falters: Charles Freeman speaks out","John Mearsheimer","1487","9253"
"http://www.lrb.co.uk/v31/n06/peter-campbell/at-the-national-gallery","exhibition review","26 March 2009","At the National Gallery: Picasso’s Borrowings","Peter Campbell","1159","3848"
"http://www.lrb.co.uk/v31/n06/ross-mckibbin/will-we-care-when-labour-loses","essay","26 March 2009","Will We Care When Labour Loses?: Gordon Brown’s Failures","Ross McKibbin","3096","4651"
"http://www.lrb.co.uk/v31/n06/tom-bingham/at-the-white-houses-whim","essay","26 March 2009","At the White House’s Whim: the Power of Pardon","Tom Bingham","4783","5118"
"http://www.lrb.co.uk/v31/n07/christopher-clark/vases-tea-sets-cigars-his-own-watercolours","book review","9 April 2009","Vases, Tea Sets, Cigars, His Own Watercolours: Nazi Toffs","Christopher Clark","2725","5689"
"http://www.lrb.co.uk/v31/n07/graham-usher/taliban-v-taliban","essay","9 April 2009","Taliban v. Taliban: India in Afghanistan","Graham Usher","2061","7366"
"http://www.lrb.co.uk/v31/n07/hilary-mantel/what-did-her-neighbours-say-when-gabriel-had-gone","book review","9 April 2009","What did her neighbours say when Gabriel had gone?: The Virgin and I","Hilary Mantel","3683","3871"
"http://www.lrb.co.uk/v31/n07/john-lanchester/short-cuts","article","9 April 2009","Short Cuts: Google Street View","John Lanchester","1583","3746"
"http://www.lrb.co.uk/v31/n07/marina-warner/ventriloquism","book review","9 April 2009","Ventriloquism: Dear Old Khayyám","Marina Warner","3322","2370"
"http://www.lrb.co.uk/v31/n07/michael-wood/at-the-movies","film review","9 April 2009","At the Movies","Michael Wood","1693","2507"
"http://www.lrb.co.uk/v31/n08/colin-burrow/how-to-twist-a-knife","book review","30 April 2009","How to Twist a Knife: <em>Wolf Hall</em>","Colin Burrow","2947","6690"
"http://www.lrb.co.uk/v31/n08/daniel-finn/diary","diary","30 April 2009","Diary: IRA Splinter Groups","Daniel Finn","2040","2324"
"http://www.lrb.co.uk/v31/n08/james-wood/james-wood-writes-about-the-manipulations-of-ian-mcewan","essay","30 April 2009","James Wood writes about the manipulations of Ian McEwan","James Wood","4101","11381"
"http://www.lrb.co.uk/v31/n08/jeremy-harding/the-money-that-prays","essay","30 April 2009","The Money that Prays: Sharia Finance","Jeremy Harding","6575","9901"
"http://www.lrb.co.uk/v31/n08/peter-campbell/at-the-new-whitechapel","exhibition review","30 April 2009","At the New Whitechapel: Isa Genzken","Peter Campbell","1103","3723"
"http://www.lrb.co.uk/v31/n08/thomas-jones/short-cuts","article","30 April 2009","Short Cuts: Thomas Jones retreats to his cave","Thomas Jones","1056","1863"
"http://www.lrb.co.uk/v31/n09/adam-shatz/mishals-luck","book review","14 May 2009","Mishal’s Luck: The Plot against Hamas","Adam Shatz","6215","10264"
"http://www.lrb.co.uk/v31/n09/andrew-ohagan/short-cuts","article","14 May 2009","Short Cuts: Susan Boyle","Andrew O’Hagan","1113","3936"
"http://www.lrb.co.uk/v31/n09/colm-toibin/follow-the-leader","book review","14 May 2009","Follow-the-Leader: Bishop v. Lowell","Colm Tóibín","8399","5269"
"http://www.lrb.co.uk/v31/n09/gareth-peirce/make-sure-you-say-that-you-were-treated-properly","essay","14 May 2009","‘Make sure you say that you were treated properly’: Torture, Secrecy and the British State","Gareth Peirce","7235","5799"
"http://www.lrb.co.uk/v31/n09/jenny-turner/stick-in-a-pie-for-tomorrow","book review","14 May 2009","Stick in a Pie for Tomorrow: Thrift","Jenny Turner","3602","4326"
"http://www.lrb.co.uk/v31/n09/michael-wood/at-the-movies","film review","14 May 2009","At the Movies","Michael Wood","1616","3774"
"http://www.lrb.co.uk/v31/n10/daniel-soar/short-cuts","article","28 May 2009","Short Cuts: on @","Daniel Soar","1068","4734"
"http://www.lrb.co.uk/v31/n10/david-runciman/like-boiling-a-frog","book review","28 May 2009","Like Boiling a Frog: The Future of Wikipedia","David Runciman","5011","14864"
"http://www.lrb.co.uk/v31/n10/john-lanchester/its-finished","essay","28 May 2009","It’s Finished: The Banks","John Lanchester","17381","32895"
"http://www.lrb.co.uk/v31/n10/peter-campbell/at-dulwich-picture-gallery","exhibition review","28 May 2009","At Dulwich Picture Gallery: Sickert’s Venetian Pictures","Peter Campbell","1232","3603"
"http://www.lrb.co.uk/v31/n11/andrew-ohagan/a-car-of-ones-own","essay","11 June 2009","A Car of One’s Own: Chariots of Desire","Andrew O’Hagan","6152","4724"
"http://www.lrb.co.uk/v31/n11/hilary-mantel/diary","diary","11 June 2009","Diary: On Being a Social Worker","Hilary Mantel","2698","4882"
"http://www.lrb.co.uk/v31/n11/jonathan-raban/trouble-at-the-fees-office","essay","11 June 2009","Trouble at the Fees Office: Alice in Expenses Land","Jonathan Raban","3154","3524"
"http://www.lrb.co.uk/v31/n11/michael-wood/at-the-movies","film review","11 June 2009","At the Movies","Michael Wood","1650","4193"
"http://www.lrb.co.uk/v31/n11/thomas-jones/short-cuts","article","11 June 2009","Short Cuts: Politicians’ Spouses","Thomas Jones","909","2218"
"http://www.lrb.co.uk/v31/n12/chris-mullin/diary","diary","25 June 2009","Diary: a report from Westminster","Chris Mullin","3284","1955"
"http://www.lrb.co.uk/v31/n12/daniel-soar/short-cuts","article","25 June 2009","Short Cuts: the Leaky State of Political Journalism","Daniel Soar","1049","1236"
"http://www.lrb.co.uk/v31/n12/donald-mackenzie/all-those-arrows","book review","25 June 2009","All Those Arrows: a Major Cause of the Financial Crisis","Donald MacKenzie","4769","9026"
"http://www.lrb.co.uk/v31/n12/iain-sinclair/upriver","book review","25 June 2009","Upriver: the Thames","Iain Sinclair","8356","4767"
"http://www.lrb.co.uk/v31/n12/liam-mcilvanney/the-coldest-place-on-earth","book review","25 June 2009","The Coldest Place on Earth: Colm Tóibín’s ‘Brooklyn’","Liam McIlvanney","3589","2270"
"http://www.lrb.co.uk/v31/n12/peter-campbell/at-tate-modern","exhibition review","25 June 2009","At Tate Modern: the Futurists","Peter Campbell","1277","4673"
"http://www.lrb.co.uk/v31/n13/christopher-caldwell/communiste-et-rastignac","book review","9 July 2009","Communiste et Rastignac: Bernard Kouchner","Christopher Caldwell","4440","4572"
"http://www.lrb.co.uk/v31/n13/clancy-martin/diary","diary","9 July 2009","Diary: My Life as a Drunk","Clancy Martin","3922","8366"
"http://www.lrb.co.uk/v31/n13/daniel-finn/short-cuts","article","9 July 2009","Short Cuts: Tax Havens","Daniel Finn","1122","2472"
"http://www.lrb.co.uk/v31/n13/michael-wood/at-the-movies","film review","9 July 2009","At the Movies","Michael Wood","2041","4178"
"http://www.lrb.co.uk/v31/n13/rory-stewart/the-irresistible-illusion","essay","9 July 2009","The Irresistible Illusion: Why Are We in Afghanistan?","Rory Stewart","5058","34479"
"http://www.lrb.co.uk/v31/n14/adam-shatz/short-cuts","article","23 July 2009","Short Cuts: Acoustic Weapons","Adam Shatz","1000","2928"
"http://www.lrb.co.uk/v31/n14/mary-beard/was-he-quite-ordinary","book review","23 July 2009","Was He Quite Ordinary?: Marcus Aurelius","Mary Beard","3286","6598"
"http://www.lrb.co.uk/v31/n14/peter-campbell/at-the-british-library","exhibition review","23 July 2009","At the British Library: the Codex Sinaiticus","Peter Campbell","1147","3929"
"http://www.lrb.co.uk/v31/n14/slavoj-zizek/berlusconi-in-tehran","essay","23 July 2009","Berlusconi in Tehran: The Rome-Tehran Axis","Slavoj Žižek","3718","30179"
"http://www.lrb.co.uk/v31/n14/tariq-ali/diary","diary","23 July 2009","Diary: On the North-West Frontier","Tariq Ali","2592","8574"
"http://www.lrb.co.uk/v31/n15/eric-hobsbawm/c-for-crisis","book review","6 August 2009","C (for Crisis): The 1930s","Eric Hobsbawm","3115","6367"
"http://www.lrb.co.uk/v31/n15/hilary-mantel/he-roared","book review","6 August 2009","He Roared: Danton","Hilary Mantel","5143","5287"
"http://www.lrb.co.uk/v31/n15/jenny-diski/all-eat-all","book review","6 August 2009","All Eat All: The Cannibal in Me","Jenny Diski","3497","9736"
"http://www.lrb.co.uk/v31/n15/michael-dobson/short-cuts","article","6 August 2009","Short Cuts: Deutschland ist Hamlet","Michael Dobson","1172","2376"
"http://www.lrb.co.uk/v31/n15/michael-wood/at-the-movies","film review","6 August 2009","At the Movies","Michael Wood","1435","4173"
"http://www.lrb.co.uk/v31/n15/rw-johnson/diary","diary","6 August 2009","Diary: ‘Author Loses Leg in Lagoon’","R.W. Johnson","1711","5450"
"http://www.lrb.co.uk/v31/n16/daniel-soar/short-cuts","article","27 August 2009","Short Cuts: The Open Left Project","Daniel Soar","722","1095"
"http://www.lrb.co.uk/v31/n16/ian-jack/downhill-from-here","book review","27 August 2009","Downhill from Here: The 1970s","Ian Jack","4282","4078"
"http://www.lrb.co.uk/v31/n16/marina-warner/witchiness","book review","27 August 2009","Witchiness: Baba Yaga","Marina Warner","3107","5193"
"http://www.lrb.co.uk/v31/n16/peter-campbell/at-the-national-gallery","exhibition review","27 August 2009","At the National Gallery: French Landscape Painting","Peter Campbell","1304","3970"
"http://www.lrb.co.uk/v31/n16/walter-benn-michaels/what-matters","book review","27 August 2009","What Matters: Class Trumps Race","Walter Benn Michaels","2820","12724"
"http://www.lrb.co.uk/v31/n17/andrew-ohagan/short-cuts","article","10 September 2009","Short Cuts: Valets","Andrew O’Hagan","994","1619"
"http://www.lrb.co.uk/v31/n17/fredric-jameson/then-you-are-them","book review","10 September 2009","Then You Are Them: Atwood","Fredric Jameson","2455","10364"
"http://www.lrb.co.uk/v31/n17/judith-baker/diary","diary","10 September 2009","Diary: Walking in the Andes","Judith Baker and Ian Hacking","3920","2890"
"http://www.lrb.co.uk/v31/n17/michael-wood/at-the-movies","film review","10 September 2009","At the Movies","Michael Wood","1370","5768"
"http://www.lrb.co.uk/v31/n17/rosemary-hill/late-worm","book review","10 September 2009","Late Worm: James Lees-Milne","Rosemary Hill","3861","2690"
"http://www.lrb.co.uk/v31/n17/thomas-jones/call-it-capitalism","book review","10 September 2009","Call It Capitalism: Pynchon","Thomas Jones","3920","10559"
"http://www.lrb.co.uk/v31/n18/gareth-peirce/the-framing-of-al-megrahi","essay","24 September 2009","The Framing of al-Megrahi: The Death of Justice","Gareth Peirce","6644","49964"
"http://www.lrb.co.uk/v31/n18/hilary-mantel/the-crowe-is-white","book review","24 September 2009","The Crowe is White: Bloody Mary","Hilary Mantel","3728","7703"
"http://www.lrb.co.uk/v31/n18/michael-wood/short-cuts","article","24 September 2009","Short Cuts: Delete!","Michael Wood","1231","3694"
"http://www.lrb.co.uk/v31/n18/peter-campbell/in-the-country","essay","24 September 2009","In the Country: Trees","Peter Campbell","1221","3503"
"http://www.lrb.co.uk/v31/n18/ross-mckibbin/will-we-notice-when-the-tories-have-won","essay","24 September 2009","Will we notice when the Tories have won?: Election Blues","Ross McKibbin","3277","4789"
"http://www.lrb.co.uk/v31/n18/roy-mayall/diary","diary","24 September 2009","Diary: A Postman Speaks","Roy Mayall","2659","28325"
"http://www.lrb.co.uk/v31/n19/bridget-riley/at-the-end-of-my-pencil","essay","8 October 2009","At the End of My Pencil: My Lines","Bridget Riley","2554","13148"
"http://www.lrb.co.uk/v31/n19/james-wood/bristling-with-diligence","book review","8 October 2009","Bristling with Diligence: A.S. Byatt","James Wood","3633","10701"
"http://www.lrb.co.uk/v31/n19/john-lanchester/short-cuts","article","8 October 2009","Short Cuts: Caster Semenya","John Lanchester","1205","3938"
"http://www.lrb.co.uk/v31/n19/michael-wood/at-the-movies","film review","8 October 2009","At the Movies","Michael Wood","1449","4073"
"http://www.lrb.co.uk/v31/n19/stephen-sedley/on-the-move","book review","8 October 2009","On the Move: Constitutional Moments","Stephen Sedley","3075","3623"
"http://www.lrb.co.uk/v31/n20/david-bromwich/obamas-delusion","essay","22 October 2009","Obama’s Delusion: The Presidential Letdown","David Bromwich","4757","18522"
"http://www.lrb.co.uk/v31/n20/david-runciman/how-messy-it-all-is","book review","22 October 2009","How messy it all is: Who benefits from equality?","David Runciman","4610","21316"
"http://www.lrb.co.uk/v31/n20/jenny-diski/short-cuts","article","22 October 2009","Short Cuts: Periods","Jenny Diski","1394","6529"
"http://www.lrb.co.uk/v31/n20/nicolas-pelham/diary","diary","22 October 2009","Diary: In Gaza","Nicolas Pelham","2521","5433"
"http://www.lrb.co.uk/v31/n20/rachel-bowlby/please-enter-your-pin","book review","22 October 2009","Please enter your pin: At the Checkout","Rachel Bowlby","2744","5323"
"http://www.lrb.co.uk/v31/n20/william-feaver/in-the-studio","exhibition review","22 October 2009","In the Studio: Sitting for Frank Auerbach","William Feaver","864","3256"
"http://www.lrb.co.uk/v31/n21/alan-bennett/alan-bennett-writes-about-his-new-play","essay","5 November 2009","Alan Bennett writes about his new play: ‘The Habit of Art’","Alan Bennett","3893","11843"
"http://www.lrb.co.uk/v31/n21/andrew-ohagan/guilt","memoir","5 November 2009","Guilt: A Memoir","Andrew O’Hagan","3199","2867"
"http://www.lrb.co.uk/v31/n21/charles-simic/old-man","poem","5 November 2009","Poem: ‘Old Man’","Charles Simic","172","2146"
"http://www.lrb.co.uk/v31/n21/colm-toibin/my-god-the-suburbs","book review","5 November 2009","My God, the Suburbs!: John Cheever","Colm Tóibín","6981","5794"
"http://www.lrb.co.uk/v31/n21/daniel-soar/ravish-me","book review","5 November 2009","Ravish Me: Sebastian Faulks","Daniel Soar","3087","3104"
"http://www.lrb.co.uk/v31/n21/frank-kermode/theophany","book review","5 November 2009","Theophany: William Golding","Frank Kermode","3338","4440"
"http://www.lrb.co.uk/v31/n21/hilary-mantel/what-is-going-on-in-there","book review","5 November 2009","What is going on in there?: Hypochondria","Hilary Mantel","3658","77151"
"http://www.lrb.co.uk/v31/n21/jacqueline-rose/a-piece-of-white-silk","book review","5 November 2009","A Piece of White Silk: Honour Killing","Jacqueline Rose","11134","12691"
"http://www.lrb.co.uk/v31/n21/jenny-diski/diary","diary","5 November 2009","Diary: Rape-Rape","Jenny Diski","2951","16706"
"http://www.lrb.co.uk/v31/n21/jeremy-harding/terrorist-for-sale","book review","5 November 2009","Terrorist for Sale: Guantánamo","Jeremy Harding","2508","2966"
"http://www.lrb.co.uk/v31/n21/john-ashbery/the-winemakers","poem","5 November 2009","Poem: ‘The Winemakers’","John Ashbery","645","3307"
"http://www.lrb.co.uk/v31/n21/john-lanchester/bankocracy","book review","5 November 2009","Bankocracy: Lehman Brothers","John Lanchester","3133","9595"
"http://www.lrb.co.uk/v31/n21/jonathan-raban/summer-with-empson","memoir","5 November 2009","Summer with Empson: Learning to Read","Jonathan Raban","5431","4335"
"http://www.lrb.co.uk/v31/n21/julian-barnes/on-we-sail","book review","5 November 2009","On we sail: Maupassant","Julian Barnes","4617","7510"
"http://www.lrb.co.uk/v31/n21/julian-bell/for-those-who-dont-know","book review","5 November 2009","For Those Who Don’t Know: Van Gogh’s Letters","Julian Bell","4394","4386"
"http://www.lrb.co.uk/v31/n21/michael-wood/at-the-movies","film review","5 November 2009","At the Movies","Michael Wood","1538","4613"
"http://www.lrb.co.uk/v31/n21/peter-campbell/at-the-british-museum","exhibition review","5 November 2009","At the British Museum: Moctezuma","Peter Campbell","1330","5212"
"http://www.lrb.co.uk/v31/n21/thomas-jones/short-cuts","article","5 November 2009","Short Cuts: Bio Insecurity","Thomas Jones","1088","3070"
"http://www.lrb.co.uk/v31/n21/thomas-nagel/the-i-in-me","book review","5 November 2009","The I in Me: I and Me","Thomas Nagel","2702","8481"
"http://www.lrb.co.uk/v31/n22/bernard-porter/other-peoples-mail","book review","19 November 2009","Other People’s Mail: MI5","Bernard Porter","4611","9038"
"http://www.lrb.co.uk/v31/n22/hal-foster/at-the-hayward","exhibition review","19 November 2009","At the Hayward: Ed Ruscha","Hal Foster","1276","3784"
"http://www.lrb.co.uk/v31/n22/john-gray/we-simply-do-not-know","book review","19 November 2009","We simply do not know!: Keynes","John Gray","3050","12889"
"http://www.lrb.co.uk/v31/n22/michael-wood/presence-of-mind","book review","19 November 2009","Presence of Mind: Barthes","Michael Wood","3257","16540"
"http://www.lrb.co.uk/v31/n22/slavoj-zizek/post-wall","essay","19 November 2009","Post-Wall: Neo-Anti-Communism","Slavoj Žižek","1375","18553"
"http://www.lrb.co.uk/v31/n22/tariq-ali/short-cuts","article","19 November 2009","Short Cuts: Af-Pak","Tariq Ali","1094","6642"
"http://www.lrb.co.uk/v31/n23/colin-dayan/short-cuts","article","3 December 2009","Short Cuts: ‘Dangerous’ Dogs","Colin Dayan","863","4028"
"http://www.lrb.co.uk/v31/n23/colin-kidd/the-irresistible-itch","book review","3 December 2009","The Irresistible Itch: Vandals in Bow Ties","Colin Kidd","2988","6543"
"http://www.lrb.co.uk/v31/n23/michael-wood/a-lot-of-travail","book review","3 December 2009","A Lot of Travail: T.S. Eliot’s Letters","Michael Wood","3427","9893"
"http://www.lrb.co.uk/v31/n23/peter-campbell/at-the-national-gallery","exhibition review","3 December 2009","At the National Gallery: ‘The Sacred Made Real’","Peter Campbell","1103","5280"
"http://www.lrb.co.uk/v31/n23/rebecca-solnit/dry-lands","book review","3 December 2009","Dry Lands: The Water Problem","Rebecca Solnit","3217","8635"
"http://www.lrb.co.uk/v31/n24/bill-pearlman/short-cuts","article","17 December 2009","Short Cuts: Hanging with Pynchon","Bill Pearlman","935","9731"
"http://www.lrb.co.uk/v31/n24/david-kaiser/gremlin-fireworks","book review","17 December 2009","Gremlin Fireworks: Atom-Smashing","David Kaiser","3074","10674"
"http://www.lrb.co.uk/v31/n24/david-runciman/i-could-fix-that","book review","17 December 2009","I Could Fix That: Clinton","David Runciman","4686","16655"
"http://www.lrb.co.uk/v31/n24/michael-wood/at-the-movies","film review","17 December 2009","At the Movies","Michael Wood","1755","9339"
"http://www.lrb.co.uk/v31/n24/peter-campbell/at-the-ashmolean","exhibition review","17 December 2009","At the Ashmolean","Peter Campbell","1167","6066"
"http://www.lrb.co.uk/v31/n24/rw-johnson/diary","diary","17 December 2009","Diary: The World Cup","R.W. Johnson","2785","13568"
"http://www.lrb.co.uk/v32/n01/adam-shatz/wanting-to-be-something-else","book review","7 January 2010","Wanting to Be Something Else: Orhan Pamuk","Adam Shatz","5101","23997"
"http://www.lrb.co.uk/v32/n01/john-lanchester/short-cuts","article","7 January 2010","Short Cuts: Kraft eats Cadbury","John Lanchester","1137","11251"
"http://www.lrb.co.uk/v32/n01/peter-campbell/at-the-funfair","exhibition review","7 January 2010","At the Funfair: ‘Winter Wonderland’","Peter Campbell","924","7847"
"http://www.lrb.co.uk/v32/n01/steven-shapin/the-darwin-show","essay","7 January 2010","The Darwin Show","Steven Shapin","8850","60845"
"http://www.lrb.co.uk/v32/n02/daniel-soar/short-cuts","article","28 January 2010","Short Cuts: Terrorist Databases","Daniel Soar","1018","4753"
"http://www.lrb.co.uk/v32/n02/jeremy-harding/pavements-like-jelly","book review","28 January 2010","Pavements Like Jelly: Paris Drowning","Jeremy Harding","3613","14688"
"http://www.lrb.co.uk/v32/n02/michael-hofmann/vermicular-dither","book review","28 January 2010","Vermicular Dither: Stefan Zweig","Michael Hofmann","4468","24616"
"http://www.lrb.co.uk/v32/n02/michael-wood/at-the-movies","film review","28 January 2010","At the Movies","Michael Wood","1517","10904"
"http://www.lrb.co.uk/v32/n02/perry-anderson/sinomania","book review","28 January 2010","Sinomania","Perry Anderson","4207","40538"
"http://www.lrb.co.uk/v32/n02/peter-campbell/en-route","essay","28 January 2010","En route","Peter Campbell","1304","5877"
"http://www.lrb.co.uk/v32/n02/theo-padnos/anwar-awlakis-blog","essay","28 January 2010","Anwar Awlaki’s Blog: In Yemen","Theo Padnos","3010","5040"
"http://www.lrb.co.uk/v32/n03/august-kleinzahler/diary","diary","11 February 2010","Diary: Selling Up","August Kleinzahler","4007","10082"
"http://www.lrb.co.uk/v32/n03/barry-schwabsky/at-the-grand-palais","exhibition review","11 February 2010","At the Grand Palais: Christian Boltanski","Barry Schwabsky","1211","4837"
"http://www.lrb.co.uk/v32/n03/inigo-thomas/short-cuts","article","11 February 2010","Short Cuts: The Hudson Plane Crash","Inigo Thomas","1065","5163"
"http://www.lrb.co.uk/v32/n03/stephen-w-smith/nodding-and-winking","essay","11 February 2010","Nodding and Winking: Françafrique","Stephen W. Smith","5008","9481"
"http://www.lrb.co.uk/v32/n03/tom-mccarthy/stabbing-the-olive","book review","11 February 2010","Stabbing the Olive: Toussaint","Tom McCarthy","4273","16167"
"http://www.lrb.co.uk/v32/n03/toril-moi/the-adulteress-wife","book review","11 February 2010","The Adulteress Wife: Beauvoir Misrepresented","Toril Moi","4839","37556"
"http://www.lrb.co.uk/v32/n04/jenny-diski/short-cuts","article","25 February 2010","Short Cuts: Fragrant Antonia Fraser","Jenny Diski","758","6709"
"http://www.lrb.co.uk/v32/n04/jorie-graham/untitled","poem","25 February 2010","Poem: ‘Untitled’","Jorie Graham","1754","1274"
"http://www.lrb.co.uk/v32/n04/keith-gessen/cell-block-four","book review","25 February 2010","Cell Block Four: Khodorkovsky","Keith Gessen","5892","17509"
"http://www.lrb.co.uk/v32/n04/michael-wood/at-the-movies","film review","25 February 2010","At the Movies","Michael Wood","1540","8195"
"http://www.lrb.co.uk/v32/n04/peter-campbell/at-victoria-miro","exhibition review","25 February 2010","At Victoria Miro: William Eggleston","Peter Campbell","1270","5866"
"http://www.lrb.co.uk/v32/n04/richard-hamblyn/simply-putting-on-weight","book review","25 February 2010","Simply Putting on Weight: Salmon","Richard Hamblyn","2295","10881"
"http://www.lrb.co.uk/v32/n04/ross-mckibbin/good-for-business","essay","25 February 2010","Good for Business: The End of Research?","Ross McKibbin","3027","11596"
"http://www.lrb.co.uk/v32/n04/will-self/diary","diary","25 February 2010","Diary: On the Common","Will Self","3308","22861"
"http://www.lrb.co.uk/v32/n05/adam-shatz/short-cuts","article","11 March 2010","Short Cuts: The Short Career of Amy Bishop","Adam Shatz","1230","5537"
